0 0 1000 843.506 0.000 2 -1.00
1 0 1000 156.131 0.000 8 89.41
2 0 1000 99.234 0.000 32 77.51
3 0 1000 57.149 0.000 128 96.82
4 0 1000 23.727 0.000 512 281.62
5 0 1000 8.693 0.000 1000 1913.75
6 0 1000 7.404 0.000 1000 2381.66
7 0 1000 7.288 0.000 1000 2014.86
8 0 1000 7.203 0.000 1000 2031.42
9 0 1000 7.348 0.000 1000 2024.62
9 0 1000 7.348 0.000 1000 2010.99
10 0 1000 7.094 0.000 1000 2000.37
11 0 1000 7.092 0.000 1000 2054.47
12 0 1000 7.087 0.000 1000 2064.34
13 0 1000 7.098 0.000 1000 2505.00
14 0 1000 7.099 0.000 1000 2248.94
15 0 1000 7.088 0.000 1000 2467.53
13 0 1000 7.098 0.000 1000 1927.49
14 0 1000 7.087 0.000 1000 1907.30
15 0 1000 7.082 0.000 1000 1998.07
16 0 1000 7.079 0.000 1000 1985.84
17 0 1000 7.078 0.000 1000 1997.80
